Unnamed: 0,word,fre,len,ps,level,difficulty
2589.0,malgudi,8,7,"('malgudi', 'NN')",0,184.83332091928273
2162.0,ancient,8,7,"('ancient', 'JJ')",0,184.83332091928273
2810.0,several,8,7,"('several', 'JJ')",1,184.83332091928273
2742.0,reality,8,7,"('reality', 'NN')",0,184.83332091928273
2276.0,company,7,7,"('company', 'NN')",0,184.90305814658538
2263.0,clearly,7,7,"('clearly', 'RB')",0,184.90305814658538
2237.0,carlyle,7,7,"('carlyle', 'NN')",0,184.90305814658538
2707.0,problem,7,7,"('problem', 'NN')",0,184.90305814658538
2910.0,towards,7,7,"('towards', 'JJ')",0,184.90305814658538
2934.0,variety,7,7,"('variety', 'NN')",0,184.90305814658538
2312.0,culture,7,7,"('culture', 'NN')",1,184.90305814658538
2897.0,theatre,6,7,"('theatre', 'NN')",1,184.9727953738879
2847.0,speaker,6,7,"('speaker', 'NN')",0,184.9727953738879
2675.0,perform,6,7,"('perform', 'NN')",0,184.9727953738879
2468.0,further,6,7,"('further', 'JJ')",1,184.9727953738879
2155.0,already,6,7,"('already', 'RB')",0,184.9727953738879
2694.0,popular,6,7,"('popular', 'JJ')",1,184.9727953738879
2771.0,respect,5,7,"('respect', 'JJ')",0,185.04253260119054
2243.0,central,5,7,"('central', 'JJ')",0,185.04253260119054
2218.0,breathe,5,7,"('breathe', 'NN')",0,185.04253260119054
2144.0,acquire,5,7,"('acquire', 'VB')",0,185.04253260119054
2291.0,control,5,7,"('control', 'NN')",0,185.04253260119054
2314.0,current,5,7,"('current', 'JJ')",0,185.04253260119054
2415.0,express,5,7,"('express', 'JJ')",0,185.04253260119054
2135.0,ability,5,7,"('ability', 'NN')",0,185.04253260119054
2440.0,finally,5,7,"('finally', 'RB')",0,185.04253260119054
2716.0,prosody,5,7,"('prosody', 'NN')",2,185.04253260119054
2280.0,concern,5,7,"('concern', 'NN')",1,185.04253260119054
2931.0,usually,5,7,"('usually', 'RB')",0,185.04253260119054
2578.0,limited,5,7,"('limited', 'JJ')",0,185.04253260119054
2650.0,opinion,5,7,"('opinion', 'NN')",0,185.04253260119054
2668.0,passage,5,7,"('passage', 'NN')",0,185.04253260119054
2807.0,serious,5,7,"('serious', 'JJ')",0,185.04253260119054
2773.0,respond,5,7,"('respond', 'NN')",0,185.04253260119054
2535.0,instead,5,7,"('instead', 'RB')",0,185.04253260119054
2297.0,counter,4,7,"('counter', 'JJ')",0,185.11226982849314
2309.0,crucial,4,7,"('crucial', 'JJ')",0,185.11226982849314
2273.0,combine,4,7,"('combine', 'JJ')",0,185.11226982849314
2137.0,absence,4,7,"('absence', 'JJ')",0,185.11226982849314
2275.0,comment,4,7,"('comment', 'NN')",1,185.11226982849314
2705.0,primary,4,7,"('primary', 'JJ')",0,185.11226982849314
2417.0,extreme,4,7,"('extreme', 'JJ')",0,185.11226982849314
2659.0,overall,4,7,"('overall', 'JJ')",0,185.11226982849314
2711.0,product,4,7,"('product', 'NN')",0,185.11226982849314
2726.0,purpose,4,7,"('purpose', 'NN')",0,185.11226982849314
2740.0,realise,4,7,"('realise', 'NN')",1,185.11226982849314
2633.0,nothing,4,7,"('nothing', 'NN')",0,185.11226982849314
2797.0,scarlet,4,7,"('scarlet', 'NN')",1,185.11226982849314
2626.0,natural,4,7,"('natural', 'JJ')",0,185.11226982849314
2413.0,explain,4,7,"('explain', 'NN')",0,185.11226982849314
2573.0,liberal,4,7,"('liberal', 'JJ')",0,185.11226982849314
2868.0,strange,4,7,"('strange', 'JJ')",0,185.11226982849314
2565.0,learned,4,7,"('learned', 'JJ')",0,185.11226982849314
2909.0,totally,4,7,"('totally', 'RB')",0,185.11226982849314
2927.0,unknown,4,7,"('unknown', 'IN')",0,185.11226982849314
2520.0,imagery,4,7,"('imagery', 'NN')",0,185.11226982849314
2479.0,glottis,4,7,"('glottis', 'NN')",0,185.11226982849314
2462.0,freedom,4,7,"('freedom', 'NN')",1,185.11226982849314
2828.0,silence,4,7,"('silence', 'NN')",0,185.11226982849314
2914.0,tragedy,4,7,"('tragedy', 'NN')",0,185.11226982849314
2167.0,applied,3,7,"('applied', 'JJ')",0,185.18200705579568
2969.0,witness,3,7,"('witness', 'NN')",1,185.18200705579568
2392.0,entered,3,7,"('entered', 'JJ')",0,185.18200705579568
2378.0,elusive,3,7,"('elusive', 'JJ')",1,185.18200705579568
2367.0,duality,3,7,"('duality', 'NN')",1,185.18200705579568
2339.0,despite,3,7,"('despite', 'IN')",1,185.18200705579568
2338.0,despair,3,7,"('despair', 'NN')",1,185.18200705579568
2322.0,decline,3,7,"('decline', 'NN')",0,185.18200705579568
2310.0,cruelty,3,7,"('cruelty', 'NN')",1,185.18200705579568
2296.0,cottage,3,7,"('cottage', 'NN')",1,185.18200705579568
2414.0,explore,3,7,"('explore', 'RB')",0,185.18200705579568
2289.0,content,3,7,"('content', 'JJ')",1,185.18200705579568
2270.0,college,3,7,"('college', 'NN')",0,185.18200705579568
2236.0,careful,3,7,"('careful', 'JJ')",0,185.18200705579568
2234.0,capable,3,7,"('capable', 'JJ')",0,185.18200705579568
2226.0,buffalo,3,7,"('buffalo', 'RP')",0,185.18200705579568
2191.0,bamford,3,7,"('bamford', 'NN')",0,185.18200705579568
2188.0,average,3,7,"('average', 'JJ')",0,185.18200705579568
2153.0,alcohol,3,7,"('alcohol', 'NN')",0,185.18200705579568
2181.0,athlete,3,7,"('athlete', 'NN')",0,185.18200705579568
2279.0,concept,3,7,"('concept', 'NN')",0,185.18200705579568
2159.0,analyse,3,7,"('analyse', 'NN')",0,185.18200705579568
2452.0,foreign,3,7,"('foreign', 'JJ')",0,185.18200705579568
2536.0,intense,3,7,"('intense', 'JJ')",0,185.18200705579568
2939.0,venture,3,7,"('venture', 'NN')",0,185.18200705579568
2883.0,support,3,7,"('support', 'NN')",0,185.18200705579568
2880.0,success,3,7,"('success', 'NN')",0,185.18200705579568
2842.0,somehow,3,7,"('somehow', 'RB')",0,185.18200705579568
2816.0,shelter,3,7,"('shelter', 'NN')",0,185.18200705579568
2815.0,shelley,3,7,"('shelley', 'JJ')",0,185.18200705579568
2799.0,science,3,7,"('science', 'NN')",0,185.18200705579568
2791.0,salamis,3,7,"('salamis', 'NN')",0,185.18200705579568
2470.0,general,3,7,"('general', 'JJ')",0,185.18200705579568
2780.0,revenge,3,7,"('revenge', 'NN')",0,185.18200705579568
2755.0,regular,3,7,"('regular', 'JJ')",0,185.18200705579568
2700.0,precise,3,7,"('precise', 'JJ')",1,185.18200705579568
2674.0,perfect,3,7,"('perfect', 'JJ')",0,185.18200705579568
2617.0,morally,3,7,"('morally', 'RB')",0,185.18200705579568
2607.0,message,3,7,"('message', 'NN')",0,185.18200705579568
2597.0,marxist,3,7,"('marxist', 'JJ')",0,185.18200705579568
2549.0,justify,3,7,"('justify', 'NN')",1,185.18200705579568
2548.0,justice,3,7,"('justice', 'NN')",0,185.18200705579568
2756.0,related,3,7,"('related', 'JJ')",0,185.18200705579568
2911.0,trachea,3,7,"('trachea', 'NN')",2,185.18200705579568
2688.0,plassey,2,7,"('plassey', 'JJ')",0,185.25174428309833
2176.0,asiatic,2,7,"('asiatic', 'JJ')",0,185.25174428309833
2419.0,ezekiel,2,7,"('ezekiel', 'JJ')",0,185.25174428309833
2423.0,failure,2,7,"('failure', 'NN')",0,185.25174428309833
2425.0,fantasy,2,7,"('fantasy', 'JJ')",1,185.25174428309833
2442.0,firstly,2,7,"('firstly', 'RB')",0,185.25174428309833
2478.0,glimpse,2,7,"('glimpse', 'NN')",1,185.25174428309833
2518.0,husband,2,7,"('husband', 'NN')",0,185.25174428309833
2519.0,illness,2,7,"('illness', 'NN')",1,185.25174428309833
2521.0,imagine,2,7,"('imagine', 'NN')",0,185.25174428309833
2523.0,immense,2,7,"('immense', 'NN')",1,185.25174428309833
2529.0,inflect,2,7,"('inflect', 'JJ')",0,185.25174428309833
2403.0,exactly,2,7,"('exactly', 'RB')",1,185.25174428309833
2561.0,largely,2,7,"('largely', 'RB')",1,185.25174428309833
2594.0,marathi,2,7,"('marathi', 'JJ')",0,185.25174428309833
2606.0,mention,2,7,"('mention', 'NN')",0,185.25174428309833
2618.0,morning,2,7,"('morning', 'NN')",0,185.25174428309833
2644.0,officer,2,7,"('officer', 'NN')",0,185.25174428309833
2657.0,outlook,2,7,"('outlook', 'NN')",0,185.25174428309833
2663.0,painter,2,7,"('painter', 'NN')",0,185.25174428309833
2690.0,plummet,2,7,"('plummet', 'JJ')",0,185.25174428309833
2695.0,possess,2,7,"('possess', 'NN')",0,185.25174428309833
2701.0,premise,2,7,"('premise', 'NN')",0,185.25174428309833
2727.0,pursuit,2,7,"('pursuit', 'NN')",1,185.25174428309833
2574.0,library,2,7,"('library', 'NN')",0,185.25174428309833
2401.0,evolved,2,7,"('evolved', 'JJ')",0,185.25174428309833
2399.0,evident,2,7,"('evident', 'JJ')",1,185.25174428309833
2396.0,essence,2,7,"('essence', 'NN')",0,185.25174428309833
2185.0,audible,2,7,"('audible', 'JJ')",0,185.25174428309833
2221.0,britain,2,7,"('britain', 'NN')",0,185.25174428309833
2223.0,broadly,2,7,"('broadly', 'RB')",1,185.25174428309833
2224.0,brother,2,7,"('brother', 'RB')",0,185.25174428309833
2251.0,chatman,2,7,"('chatman', 'JJ')",0,185.25174428309833
2266.0,closure,2,7,"('closure', 'JJ')",0,185.25174428309833
2267.0,coexist,2,7,"('coexist', 'NN')",0,185.25174428309833
2277.0,compare,2,7,"('compare', 'NN')",0,185.25174428309833
2284.0,conform,2,7,"('conform', 'NN')",0,185.25174428309833
2287.0,contact,2,7,"('contact', 'NN')",0,185.25174428309833
2300.0,courage,2,7,"('courage', 'NN')",0,185.25174428309833
2311.0,culprit,2,7,"('culprit', 'NN')",1,185.25174428309833
2326.0,defense,2,7,"('defense', 'NN')",0,185.25174428309833
2344.0,diamond,2,7,"('diamond', 'NN')",0,185.25174428309833
2351.0,discuss,2,7,"('discuss', 'JJ')",0,185.25174428309833
2355.0,diverse,2,7,"('diverse', 'NN')",0,185.25174428309833
2360.0,doorway,2,7,"('doorway', 'RB')",0,185.25174428309833
2363.0,drinker,2,7,"('drinker', 'NN')",0,185.25174428309833
2370.0,eastern,2,7,"('eastern', 'JJ')",0,185.25174428309833
2371.0,economy,2,7,"('economy', 'NN')",0,185.25174428309833
2376.0,element,2,7,"('element', 'JJ')",0,185.25174428309833
2384.0,endless,2,7,"('endless', 'JJ')",0,185.25174428309833
2395.0,escaped,2,7,"('escaped', 'JJ')",0,185.25174428309833
2748.0,recover,2,7,"('recover', 'NN')",0,185.25174428309833
2782.0,rhythms,2,7,"('rhythms', 'NN')",1,185.25174428309833
2430.0,feature,2,7,"('feature', 'JJ')",0,185.25174428309833
2846.0,spatial,2,7,"('spatial', 'JJ')",1,185.25174428309833
2922.0,tutored,2,7,"('tutored', 'JJ')",0,185.25174428309833
2908.0,torture,2,7,"('torture', 'NN')",1,185.25174428309833
2904.0,tigress,2,7,"('tigress', 'JJ')",0,185.25174428309833
2889.0,swagger,2,7,"('swagger', 'NN')",1,185.25174428309833
2874.0,student,2,7,"('student', 'NN')",0,185.25174428309833
2869.0,streams,2,7,"('streams', 'JJ')",0,185.25174428309833
2923.0,typical,2,7,"('typical', 'JJ')",0,185.25174428309833
2843.0,someone,2,7,"('someone', 'NN')",0,185.25174428309833
2943.0,violent,2,7,"('violent', 'NN')",0,185.25174428309833
2952.0,warfare,2,7,"('warfare', 'NN')",0,185.25174428309833
2978.0,wrought,2,7,"('wrought', 'NN')",2,185.25174428309833
2940.0,vibrate,2,7,"('vibrate', 'NN')",0,185.25174428309833
2814.0,sharply,2,7,"('sharply', 'RB')",0,185.25174428309833
2805.0,segment,2,7,"('segment', 'NN')",0,185.25174428309833
2802.0,section,2,7,"('section', 'NN')",0,185.25174428309833
2783.0,rightly,2,7,"('rightly', 'RB')",0,185.25174428309833
2886.0,surmise,1,7,"('surmise', 'NN')",0,185.32148151040082
2887.0,suspect,1,7,"('suspect', 'NN')",0,185.32148151040082
2575.0,license,1,7,"('license', 'NN')",0,185.32148151040082
2888.0,sustain,1,7,"('sustain', 'NN')",0,185.32148151040082
2572.0,lexicon,1,7,"('lexicon', 'JJ')",0,185.32148151040082
2579.0,linkage,1,7,"('linkage', 'NN')",0,185.32148151040082
2855.0,squeeze,1,7,"('squeeze', 'NN')",0,185.32148151040082
2557.0,kothari,1,7,"('kothari', 'NN')",0,185.32148151040082
2696.0,pottery,1,7,"('pottery', 'NN')",0,185.32148151040082
2721.0,provoke,1,7,"('provoke', 'JJ')",0,185.32148151040082
2893.0,tempest,1,7,"('tempest', 'NN')",0,185.32148151040082
2667.0,partner,1,7,"('partner', 'NN')",0,185.32148151040082
2719.0,proudly,1,7,"('proudly', 'RB')",0,185.32148151040082
2585.0,loosely,1,7,"('loosely', 'RB')",0,185.32148151040082
2885.0,surface,1,7,"('surface', 'NN')",0,185.32148151040082
2884.0,supreme,1,7,"('supreme', 'NN')",0,185.32148151040082
2697.0,powered,1,7,"('powered', 'JJ')",0,185.32148151040082
2670.0,patient,1,7,"('patient', 'JJ')",0,185.32148151040082
2703.0,pretend,1,7,"('pretend', 'NN')",1,185.32148151040082
2576.0,liddell,1,7,"('liddell', 'NN')",0,185.32148151040082
2715.0,promote,1,7,"('promote', 'NN')",0,185.32148151040082
2577.0,lighter,1,7,"('lighter', 'RB')",0,185.32148151040082
2704.0,prevent,1,7,"('prevent', 'NN')",0,185.32148151040082
2714.0,prolong,1,7,"('prolong', 'JJ')",0,185.32148151040082
2879.0,subsume,1,7,"('subsume', 'NN')",0,185.32148151040082
2862.0,staunch,1,7,"('staunch', 'JJ')",0,185.32148151040082
2878.0,subpart,1,7,"('subpart', 'JJ')",0,185.32148151040082
2673.0,percent,1,7,"('percent', 'NN')",0,185.32148151040082
2138.0,academe,1,7,"('academe', 'NN')",0,185.32148151040082
2544.0,jewelry,1,7,"('jewelry', 'NN')",0,185.32148151040082
2547.0,journey,1,7,"('journey', 'NN')",0,185.32148151040082
2493.0,harmony,1,7,"('harmony', 'JJ')",0,185.32148151040082
2494.0,harvard,1,7,"('harvard', 'NN')",0,185.32148151040082
2495.0,hasodzi,1,7,"('hasodzi', 'NN')",0,185.32148151040082
2499.0,herbert,1,7,"('herbert', 'VB')",0,185.32148151040082
2928.0,untamed,1,7,"('untamed', 'JJ')",0,185.32148151040082
2501.0,hideous,1,7,"('hideous', 'JJ')",0,185.32148151040082
2925.0,uniform,1,7,"('uniform', 'JJ')",0,185.32148151040082
2924.0,unified,1,7,"('unified', 'JJ')",0,185.32148151040082
2504.0,hindley,1,7,"('hindley', 'JJ')",0,185.32148151040082
2920.0,turmoil,1,7,"('turmoil', 'NN')",1,185.32148151040082
2919.0,trouble,1,7,"('trouble', 'NN')",0,185.32148151040082
2507.0,holiday,1,7,"('holiday', 'NN')",0,185.32148151040082
2916.0,trapeze,1,7,"('trapeze', 'JJ')",0,185.32148151040082
2508.0,homeric,1,7,"('homeric', 'JJ')",1,185.32148151040082
2509.0,honesty,1,7,"('honesty', 'NN')",0,185.32148151040082
2512.0,hostile,1,7,"('hostile', 'JJ')",0,185.32148151040082
2513.0,housing,1,7,"('housing', 'NN')",0,185.32148151040082
2546.0,journal,1,7,"('journal', 'JJ')",0,185.32148151040082
2896.0,textual,1,7,"('textual', 'JJ')",0,185.32148151040082
2666.0,partial,1,7,"('partial', 'JJ')",0,185.32148151040082
2541.0,italian,1,7,"('italian', 'JJ')",0,185.32148151040082
2898.0,thicker,1,7,"('thicker', 'NN')",0,185.32148151040082
2540.0,isolate,1,7,"('isolate', 'JJ')",0,185.32148151040082
2687.0,pivotal,1,7,"('pivotal', 'JJ')",0,185.32148151040082
2534.0,inspite,1,7,"('inspite', 'JJ')",0,185.32148151040082
2900.0,thirsty,1,7,"('thirsty', 'JJ')",0,185.32148151040082
2530.0,initial,1,7,"('initial', 'JJ')",0,185.32148151040082
2903.0,tightly,1,7,"('tightly', 'RB')",0,185.32148151040082
2913.0,trading,1,7,"('trading', 'NN')",0,185.32148151040082
2524.0,implied,1,7,"('implied', 'JJ')",0,185.32148151040082
2522.0,imitate,1,7,"('imitate', 'NN')",1,185.32148151040082
2531.0,insight,1,7,"('insight', 'NN')",0,185.32148151040082
2852.0,sponsor,1,7,"('sponsor', 'RB')",2,185.32148151040082
2724.0,pumping,1,7,"('pumping', 'NN')",0,185.32148151040082
2587.0,luthuli,1,7,"('luthuli', 'NN')",0,185.32148151040082
2798.0,scholar,1,7,"('scholar', 'NN')",0,185.32148151040082
2610.0,million,1,7,"('million', 'CD')",0,185.32148151040082
2793.0,satisfy,1,7,"('satisfy', 'JJ')",0,185.32148151040082
2790.0,sadhana,1,7,"('sadhana', 'NN')",0,185.32148151040082
2734.0,raymond,1,7,"('raymond', 'NN')",0,185.32148151040082
2789.0,russell,1,7,"('russell', 'NN')",0,185.32148151040082
2611.0,minimum,1,7,"('minimum', 'JJ')",0,185.32148151040082
2620.0,mundane,1,7,"('mundane', 'NN')",0,185.32148151040082
2781.0,revolve,1,7,"('revolve', 'NN')",0,185.32148151040082
2738.0,readily,1,7,"('readily', 'RB')",0,185.32148151040082
2776.0,retreat,1,7,"('retreat', 'NN')",0,185.32148151040082
2627.0,naughty,1,7,"('naughty', 'RB')",0,185.32148151040082
2631.0,neither,1,7,"('neither', 'DT')",0,185.32148151040082
2800.0,scratch,1,7,"('scratch', 'NN')",0,185.32148151040082
2774.0,restore,1,7,"('restore', 'NN')",0,185.32148151040082
2772.0,respire,1,7,"('respire', 'NN')",0,185.32148151040082
2632.0,neutral,1,7,"('neutral', 'JJ')",0,185.32148151040082
2741.0,realist,1,7,"('realist', 'NN')",0,185.32148151040082
2766.0,replace,1,7,"('replace', 'VB')",0,185.32148151040082
2763.0,removal,1,7,"('removal', 'JJ')",0,185.32148151040082
2752.0,refrain,1,7,"('refrain', 'NN')",1,185.32148151040082
2745.0,rebirth,1,7,"('rebirth', 'NN')",1,185.32148151040082
2134.0,abandon,1,7,"('abandon', 'NN')",0,185.32148151040082
2646.0,ominous,1,7,"('ominous', 'JJ')",1,185.32148151040082
2637.0,nucleus,1,7,"('nucleus', 'JJ')",0,185.32148151040082
2639.0,nursery,1,7,"('nursery', 'JJ')",1,185.32148151040082
2641.0,obvious,1,7,"('obvious', 'JJ')",0,185.32148151040082
2645.0,olympia,1,7,"('olympia', 'RB')",0,185.32148151040082
2647.0,onerous,1,7,"('onerous', 'JJ')",1,185.32148151040082
2801.0,scruple,1,7,"('scruple', 'NN')",0,185.32148151040082
2653.0,organic,1,7,"('organic', 'JJ')",0,185.32148151040082
2803.0,secular,1,7,"('secular', 'JJ')",0,185.32148151040082
2722.0,prudery,1,7,"('prudery', 'NN')",1,185.32148151040082
2661.0,painful,1,7,"('painful', 'NN')",0,185.32148151040082
2723.0,publish,1,7,"('publish', 'JJ')",1,185.32148151040082
2660.0,pacific,1,7,"('pacific', 'JJ')",1,185.32148151040082
2851.0,spindly,1,7,"('spindly', 'RB')",1,185.32148151040082
2588.0,machine,1,7,"('machine', 'NN')",0,185.32148151040082
2642.0,odyssey,1,7,"('odyssey', 'NN')",0,185.32148151040082
2725.0,puritan,1,7,"('puritan', 'NN')",1,185.32148151040082
2729.0,quality,1,7,"('quality', 'NN')",0,185.32148151040082
2730.0,quibble,1,7,"('quibble', 'JJ')",2,185.32148151040082
2731.0,quickly,1,7,"('quickly', 'RB')",0,185.32148151040082
2590.0,mammoth,1,7,"('mammoth', 'NN')",1,185.32148151040082
2848.0,special,1,7,"('special', 'JJ')",0,185.32148151040082
2844.0,spanish,1,7,"('spanish', 'JJ')",0,185.32148151040082
2841.0,soldier,1,7,"('soldier', 'NN')",0,185.32148151040082
2732.0,radical,1,7,"('radical', 'JJ')",1,185.32148151040082
2840.0,sojourn,1,7,"('sojourn', 'NN')",1,185.32148151040082
2592.0,mankind,1,7,"('mankind', 'IN')",0,185.32148151040082
2733.0,railway,1,7,"('railway', 'NN')",0,185.32148151040082
2603.0,measure,1,7,"('measure', 'NN')",0,185.32148151040082
2834.0,skeptic,1,7,"('skeptic', 'JJ')",0,185.32148151040082
2822.0,shorter,1,7,"('shorter', 'NN')",0,185.32148151040082
2821.0,shocked,1,7,"('shocked', 'JJ')",0,185.32148151040082
2811.0,seymour,1,7,"('seymour', 'CD')",0,185.32148151040082
2604.0,medical,1,7,"('medical', 'JJ')",0,185.32148151040082
2806.0,seminar,1,7,"('seminar', 'NN')",0,185.32148151040082
2655.0,outfits,1,7,"('outfits', 'JJ')",0,185.32148151040082
2654.0,outcast,1,7,"('outcast', 'IN')",0,185.32148151040082
2491.0,hanging,1,7,"('hanging', 'NN')",0,185.32148151040082
2586.0,loyalty,1,7,"('loyalty', 'JJ')",1,185.32148151040082
2490.0,haitian,1,7,"('haitian', 'JJ')",0,185.32148151040082
2614.0,mission,1,7,"('mission', 'NN')",0,185.32148151040082
2932.0,utterly,1,7,"('utterly', 'JJ')",0,185.32148151040082
2241.0,cartoon,1,7,"('cartoon', 'NN')",0,185.32148151040082
2249.0,charity,1,7,"('charity', 'NN')",0,185.32148151040082
2252.0,chicago,1,7,"('chicago', 'NN')",0,185.32148151040082
2253.0,chiefly,1,7,"('chiefly', 'NN')",0,185.32148151040082
2254.0,chomsky,1,7,"('chomsky', 'NN')",0,185.32148151040082
2259.0,clamour,1,7,"('clamour', 'JJ')",0,185.32148151040082
2265.0,closely,1,7,"('closely', 'RB')",0,185.32148151040082
2268.0,coleman,1,7,"('coleman', 'NN')",0,185.32148151040082
2274.0,comfort,1,7,"('comfort', 'NN')",0,185.32148151040082
2281.0,condemn,1,7,"('condemn', 'NN')",1,185.32148151040082
2282.0,conduit,1,7,"('conduit', 'NN')",0,185.32148151040082
2285.0,console,1,7,"('console', 'NN')",0,185.32148151040082
2930.0,useless,1,7,"('useless', 'JJ')",0,185.32148151040082
2288.0,contain,1,7,"('contain', 'NN')",0,185.32148151040082
2293.0,cornish,1,7,"('cornish', 'JJ')",0,185.32148151040082
2303.0,crashed,1,7,"('crashed', 'RB')",1,185.32148151040082
2313.0,curious,1,7,"('curious', 'JJ')",0,185.32148151040082
2318.0,dancing,1,7,"('dancing', 'NN')",0,185.32148151040082
2340.0,develop,1,7,"('develop', 'JJ')",0,185.32148151040082
2343.0,devotee,1,7,"('devotee', 'NN')",0,185.32148151040082
2346.0,diction,1,7,"('diction', 'NN')",2,185.32148151040082
2347.0,diehard,1,7,"('diehard', 'NN')",1,185.32148151040082
2350.0,discard,1,7,"('discard', 'RB')",1,185.32148151040082
2240.0,carroll,1,7,"('carroll', 'NN')",0,185.32148151040082
2352.0,disgust,1,7,"('disgust', 'NN')",0,185.32148151040082
2231.0,caliban,1,7,"('caliban', 'NN')",0,185.32148151040082
2219.0,bribing,1,7,"('bribing', 'NN')",0,185.32148151040082
2139.0,academy,1,7,"('academy', 'NN')",0,185.32148151040082
2146.0,address,1,7,"('address', 'RB')",0,185.32148151040082
2157.0,america,1,7,"('america', 'RP')",0,185.32148151040082
2160.0,anarchy,1,7,"('anarchy', 'NN')",1,185.32148151040082
2161.0,anatomy,1,7,"('anatomy', 'JJ')",0,185.32148151040082
2168.0,approve,1,7,"('approve', 'IN')",0,185.32148151040082
2173.0,article,1,7,"('article', 'NN')",0,185.32148151040082
2179.0,asunder,1,7,"('asunder', 'JJ')",1,185.32148151040082
2180.0,atheism,1,7,"('atheism', 'NN')",1,185.32148151040082
2186.0,augment,1,7,"('augment', 'JJ')",0,185.32148151040082
2189.0,awkward,1,7,"('awkward', 'JJ')",0,185.32148151040082
2190.0,balance,1,7,"('balance', 'NN')",0,185.32148151040082
2192.0,bargain,1,7,"('bargain', 'NN')",0,185.32148151040082
2193.0,battery,1,7,"('battery', 'NN')",0,185.32148151040082
2197.0,bedrock,1,7,"('bedrock', 'NN')",0,185.32148151040082
2202.0,bengali,1,7,"('bengali', 'JJ')",0,185.32148151040082
2205.0,bicycle,1,7,"('bicycle', 'NN')",0,185.32148151040082
2206.0,biology,1,7,"('biology', 'NN')",0,185.32148151040082
2207.0,bizarre,1,7,"('bizarre', 'JJ')",1,185.32148151040082
2208.0,blazing,1,7,"('blazing', 'NN')",0,185.32148151040082
2211.0,blindly,1,7,"('blindly', 'RB')",0,185.32148151040082
2213.0,bluntly,1,7,"('bluntly', 'RB')",0,185.32148151040082
2215.0,bonfire,1,7,"('bonfire', 'NN')",0,185.32148151040082
2230.0,cadence,1,7,"('cadence', 'NN')",2,185.32148151040082
2353.0,display,1,7,"('display', 'NN')",0,185.32148151040082
2286.0,consult,1,7,"('consult', 'NN')",0,185.32148151040082
2357.0,divorce,1,7,"('divorce', 'NN')",0,185.32148151040082
2955.0,watched,1,7,"('watched', 'JJ')",0,185.32148151040082
2456.0,forsake,1,7,"('forsake', 'NN')",1,185.32148151040082
2457.0,fortify,1,7,"('fortify', 'NN')",0,185.32148151040082
2459.0,forward,1,7,"('forward', 'JJ')",0,185.32148151040082
2463.0,freshly,1,7,"('freshly', 'RB')",0,185.32148151040082
2467.0,furious,1,7,"('furious', 'JJ')",1,185.32148151040082
2950.0,waldman,1,7,"('waldman', 'NN')",0,185.32148151040082
2946.0,vividly,1,7,"('vividly', 'RB')",0,185.32148151040082
2471.0,genesis,1,7,"('genesis', 'NN')",2,185.32148151040082
2472.0,genetic,1,7,"('genetic', 'JJ')",0,185.32148151040082
2354.0,distant,1,7,"('distant', 'JJ')",0,185.32148151040082
2474.0,genteel,1,7,"('genteel', 'NN')",1,185.32148151040082
2475.0,germany,1,7,"('germany', 'JJ')",0,185.32148151040082
2476.0,gesture,1,7,"('gesture', 'NN')",0,185.32148151040082
2945.0,visible,1,7,"('visible', 'JJ')",0,185.32148151040082
2481.0,grammar,1,7,"('grammar', 'NN')",0,185.32148151040082
2483.0,graphic,1,7,"('graphic', 'JJ')",1,185.32148151040082
2484.0,grapple,1,7,"('grapple', 'NN')",0,185.32148151040082
2486.0,greatly,1,7,"('greatly', 'RB')",0,185.32148151040082
2489.0,gunshot,1,7,"('gunshot', 'JJ')",0,185.32148151040082
2941.0,victory,1,7,"('victory', 'NN')",0,185.32148151040082
2938.0,velaric,1,7,"('velaric', 'JJ')",2,185.32148151040082
2937.0,vehicle,1,7,"('vehicle', 'NN')",0,185.32148151040082
2450.0,foolish,1,7,"('foolish', 'JJ')",0,185.32148151040082
2958.0,wearily,1,7,"('wearily', 'RB')",0,185.32148151040082
2473.0,genevan,1,7,"('genevan', 'NN')",0,185.32148151040082
2447.0,focused,1,7,"('focused', 'JJ')",0,185.32148151040082
2960.0,welfare,1,7,"('welfare', 'NN')",0,185.32148151040082
2361.0,douglas,1,7,"('douglas', 'JJ')",0,185.32148151040082
2364.0,driving,1,7,"('driving', 'NN')",0,185.32148151040082
2366.0,drunken,1,7,"('drunken', 'JJ')",1,185.32148151040082
2368.0,dynamic,1,7,"('dynamic', 'JJ')",0,185.32148151040082
2372.0,edwidge,1,7,"('edwidge', 'NN')",0,185.32148151040082
2377.0,ellison,1,7,"('ellison', 'NN')",0,185.32148151040082
2380.0,empathy,1,7,"('empathy', 'JJ')",0,185.32148151040082
2381.0,emulate,1,7,"('emulate', 'NN')",0,185.32148151040082
2393.0,entwine,1,7,"('entwine', 'NN')",0,185.32148151040082
2397.0,eternal,1,7,"('eternal', 'JJ')",0,185.32148151040082
2398.0,evening,1,7,"('evening', 'NN')",0,185.32148151040082
2685.0,piebald,1,7,"('piebald', 'JJ')",0,185.32148151040082
2412.0,expence,1,7,"('expence', 'NN')",0,185.32148151040082
2422.0,faculty,1,7,"('faculty', 'JJ')",0,185.32148151040082
2428.0,fascist,1,7,"('fascist', 'JJ')",1,185.32148151040082
2429.0,fatally,1,7,"('fatally', 'RB')",1,185.32148151040082
